"","Blocktype","UnitNo","Perimeter","Area","Acres","Hectares","ndwi_count","ndwi_sum","ndwi_mean","ndwi_median","ndwi_stdev","year","month","day"
"863","B-Even",13,3150.56651384,561911.370882,12.8997100753,5.22034833792,0,0,NA,NA,NA,2020,10,7
"864","B-Control",14,2912.50507204,477916.074104,10.9714433908,4.44000337491,0,0,NA,NA,NA,2020,10,7
"865","UB-Even",9,3404.0060855,514957.975198,11.8218084297,4.78413527333,64,29.1376019716263,0.455275030806661,0.449167788028717,0.0575801294520972,2020,10,15
"866","UB-Variable",10,2651.2030947,388149.557821,8.91068773693,3.60604181377,49,18.1363109201193,0.370128794288149,0.374965161085129,0.062806162558784,2020,10,15
"867","UB-Variable",8,2753.98254495,450548.637409,10.3431734942,4.1857505513,62,24.0218149721622,0.387448628583262,0.385378032922745,0.0696139920296067,2020,10,15
"868","UB-Control",7,2491.50702099,392657.142759,9.01416764827,3.64791881566,53,23.9989979863167,0.452811282760692,0.469438523054123,0.0725730269742952,2020,10,15
"869","UB-Control",12,2744.57965877,375284.051603,8.61533635453,3.4865168718,50,21.6522375643253,0.433044751286507,0.42381227016449,0.0591788465043865,2020,10,15
"870","UB-Even",11,2665.86226499,389837.148948,8.94942949836,3.62172011109,52,18.3463678210974,0.352814765790334,0.370758384466171,0.0819986830437111,2020,10,15
"871","B-Variable",2,2800.90096435,488749.526248,11.2201452307,4.54064984128,65,24.5960546731949,0.378400841126075,0.373432785272598,0.0784199765974958,2020,10,15
"872","B-Even",1,2966.60299639,423537.986534,9.72309427306,3.93481238969,58,24.2509054839611,0.418119060068295,0.416885420680046,0.0806227939920875,2020,10,15
"873","B-Control",3,2782.19010868,458793.163721,10.532441775,4.26234501345,62,22.3746452480555,0.360881374968636,0.35863271355629,0.0799451637020945,2020,10,15
"874","UB-Even",4,2764.87621788,457395.812155,10.5003629971,4.24936314068,60,29.6286819279194,0.493811365465323,0.497940957546234,0.0565290011466227,2020,10,15
"875","UB-Control",6,2777.1700766,444069.711323,10.1944378173,4.12555911761,57,28.4380868673325,0.498913804690043,0.506568372249603,0.0459367006309705,2020,10,15
"876","UB-Variable",5,2731.45432459,483908.321871,11.1090064709,4.49567340098,67,29.385949909687,0.438596267308762,0.442387491464615,0.0613065021254985,2020,10,15
"877","B-Variable",15,3698.76877483,476636.486329,10.9420680976,4.42811556794,66,24.4709964990616,0.370772674228206,0.362280249595642,0.0536450346277501,2020,10,15
"878","B-Even",17,3448.17244987,447617.681657,10.2758880086,4.15852097243,56,17.4793079644442,0.312130499365074,0.312529101967812,0.0575416016847465,2020,10,15
"879","B-Control",19,3641.41059676,441134.064611,10.1270446421,4.09828595812,57,21.5311552323401,0.377739565479651,0.38830703496933,0.0835604832929919,2020,10,15
"880","B-Variable",18,3742.6030869,491434.487647,11.281783463,4.56559404869,65,20.5541864186525,0.316218252594654,0.333445101976395,0.0716064387480692,2020,10,15
"881","B-Control",16,3509.87652099,510553.562694,11.7206970315,4.74321677856,64,26.3222757279873,0.411285558249801,0.411524921655655,0.0681873455037333,2020,10,15
"882","UB-Even",24,3223.35355911,514404.408237,11.8091002809,4.77899244741,70,27.9405845403671,0.39915120771953,0.407188177108765,0.0669495178346706,2020,10,15
"883","UB-Control",20,3412.58177941,499731.83655,11.4722643836,4.64267925073,62,26.0181380659342,0.419647388160229,0.424312055110931,0.0581415991115312,2020,10,15
"884","B-Variable",22,2964.3261264,453367.110783,10.4078767397,4.2119351305,56,20.2464505657554,0.361543760102774,0.375472337007523,0.0909759026465585,2020,10,15
"885","UB-Variable",21,3088.85955111,468369.04931,10.7522738593,4.35130825749,58,20.9458878338337,0.361135997135064,0.357800379395485,0.0650290599678012,2020,10,15
"886","B-Even",23,3183.03031461,443218.40206,10.1748944458,4.11765016411,59,21.6417863816023,0.366809938671225,0.367315411567688,0.049770689528979,2020,10,15
"887","B-Even",13,3150.56651384,561911.370882,12.8997100753,5.22034833792,67,25.2750274538994,0.377239215729842,0.374698042869568,0.0486230649066795,2020,10,15
"888","B-Control",14,2912.50507204,477916.074104,10.9714433908,4.44000337491,64,28.093778938055,0.43896529590711,0.439560011029243,0.0462054274988283,2020,10,15
"889","UB-Even",9,3404.0060855,514957.975198,11.8218084297,4.78413527333,0,0,NA,NA,NA,2020,10,23
"890","UB-Variable",10,2651.2030947,388149.557821,8.91068773693,3.60604181377,0,0,NA,NA,NA,2020,10,23
"891","UB-Variable",8,2753.98254495,450548.637409,10.3431734942,4.1857505513,0,0,NA,NA,NA,2020,10,23
"892","UB-Control",7,2491.50702099,392657.142759,9.01416764827,3.64791881566,0,0,NA,NA,NA,2020,10,23
"893","UB-Control",12,2744.57965877,375284.051603,8.61533635453,3.4865168718,0,0,NA,NA,NA,2020,10,23
"894","UB-Even",11,2665.86226499,389837.148948,8.94942949836,3.62172011109,0,0,NA,NA,NA,2020,10,23
"895","B-Variable",2,2800.90096435,488749.526248,11.2201452307,4.54064984128,0,0,NA,NA,NA,2020,10,23
"896","B-Even",1,2966.60299639,423537.986534,9.72309427306,3.93481238969,0,0,NA,NA,NA,2020,10,23
"897","B-Control",3,2782.19010868,458793.163721,10.532441775,4.26234501345,0,0,NA,NA,NA,2020,10,23
"898","UB-Even",4,2764.87621788,457395.812155,10.5003629971,4.24936314068,0,0,NA,NA,NA,2020,10,23
"899","UB-Control",6,2777.1700766,444069.711323,10.1944378173,4.12555911761,0,0,NA,NA,NA,2020,10,23
"900","UB-Variable",5,2731.45432459,483908.321871,11.1090064709,4.49567340098,0,0,NA,NA,NA,2020,10,23
"901","B-Variable",15,3698.76877483,476636.486329,10.9420680976,4.42811556794,0,0,NA,NA,NA,2020,10,23
"902","B-Even",17,3448.17244987,447617.681657,10.2758880086,4.15852097243,0,0,NA,NA,NA,2020,10,23
"903","B-Control",19,3641.41059676,441134.064611,10.1270446421,4.09828595812,0,0,NA,NA,NA,2020,10,23
"904","B-Variable",18,3742.6030869,491434.487647,11.281783463,4.56559404869,0,0,NA,NA,NA,2020,10,23
"905","B-Control",16,3509.87652099,510553.562694,11.7206970315,4.74321677856,0,0,NA,NA,NA,2020,10,23
"906","UB-Even",24,3223.35355911,514404.408237,11.8091002809,4.77899244741,0,0,NA,NA,NA,2020,10,23
"907","UB-Control",20,3412.58177941,499731.83655,11.4722643836,4.64267925073,0,0,NA,NA,NA,2020,10,23
"908","B-Variable",22,2964.3261264,453367.110783,10.4078767397,4.2119351305,0,0,NA,NA,NA,2020,10,23
"909","UB-Variable",21,3088.85955111,468369.04931,10.7522738593,4.35130825749,0,0,NA,NA,NA,2020,10,23
"910","B-Even",23,3183.03031461,443218.40206,10.1748944458,4.11765016411,0,0,NA,NA,NA,2020,10,23
"911","B-Even",13,3150.56651384,561911.370882,12.8997100753,5.22034833792,0,0,NA,NA,NA,2020,10,23
"912","B-Control",14,2912.50507204,477916.074104,10.9714433908,4.44000337491,0,0,NA,NA,NA,2020,10,23
"913","UB-Even",9,3404.0060855,514957.975198,11.8218084297,4.78413527333,64,14.6144250631332,0.228350391611457,0.231502398848534,0.0503706021479114,2021,6,2
"914","UB-Variable",10,2651.2030947,388149.557821,8.91068773693,3.60604181377,49,8.57075340300798,0.174913334755265,0.182025507092476,0.0583848215159962,2021,6,2
"915","UB-Variable",8,2753.98254495,450548.637409,10.3431734942,4.1857505513,62,12.2607492990792,0.19775402095289,0.205072611570358,0.0501368958610457,2021,6,2
"916","UB-Control",7,2491.50702099,392657.142759,9.01416764827,3.64791881566,53,15.1909639909863,0.286621962094082,0.297071158885956,0.0692429631636239,2021,6,2
"917","UB-Control",12,2744.57965877,375284.051603,8.61533635453,3.4865168718,50,13.7037324607372,0.274074649214745,0.270066812634468,0.0617316230663317,2021,6,2
"918","UB-Even",11,2665.86226499,389837.148948,8.94942949836,3.62172011109,52,9.45377474278212,0.181803360438118,0.186580523848534,0.0515000851561272,2021,6,2
"919","B-Variable",2,2800.90096435,488749.526248,11.2201452307,4.54064984128,65,17.1760021299124,0.264246186614037,0.266619026660919,0.0565757438476526,2021,6,2
"920","B-Even",1,2966.60299639,423537.986534,9.72309427306,3.93481238969,58,11.0330118872225,0.190224342883147,0.199014782905579,0.0862566508361284,2021,6,2
"921","B-Control",3,2782.19010868,458793.163721,10.532441775,4.26234501345,62,11.3074661763385,0.182378486715137,0.188520595431328,0.0763763348998882,2021,6,2
"922","UB-Even",4,2764.87621788,457395.812155,10.5003629971,4.24936314068,60,16.3356407731771,0.272260679552952,0.271430641412735,0.0439538625216999,2021,6,2
"923","UB-Control",6,2777.1700766,444069.711323,10.1944378173,4.12555911761,57,18.4005275219679,0.322816272315226,0.33161461353302,0.0464871602511205,2021,6,2
"924","UB-Variable",5,2731.45432459,483908.321871,11.1090064709,4.49567340098,67,14.9874603822827,0.223693438541533,0.226098045706749,0.0666691982838188,2021,6,2
"925","B-Variable",15,3698.76877483,476636.486329,10.9420680976,4.42811556794,66,14.3892528787255,0.218018983010993,0.218222074210644,0.0516597291941624,2021,6,2
"926","B-Even",17,3448.17244987,447617.681657,10.2758880086,4.15852097243,56,10.3771661669016,0.185306538694671,0.193908087909222,0.0603468922970589,2021,6,2
"927","B-Control",19,3641.41059676,441134.064611,10.1270446421,4.09828595812,57,12.7868603458628,0.224330883260751,0.241149961948395,0.0596624182882497,2021,6,2
"928","B-Variable",18,3742.6030869,491434.487647,11.281783463,4.56559404869,65,10.9103393428959,0.167851374506091,0.17614521086216,0.0582857832717856,2021,6,2
"929","B-Control",16,3509.87652099,510553.562694,11.7206970315,4.74321677856,64,14.6035752743483,0.228180863661692,0.223117873072624,0.0673392624149031,2021,6,2
"930","UB-Even",24,3223.35355911,514404.408237,11.8091002809,4.77899244741,70,15.5973149240017,0.222818784628596,0.235687747597694,0.0706897071234962,2021,6,2
"931","UB-Control",20,3412.58177941,499731.83655,11.4722643836,4.64267925073,62,16.4238758427091,0.264901223269501,0.287537038326263,0.0752708098384528,2021,6,2
"932","B-Variable",22,2964.3261264,453367.110783,10.4078767397,4.2119351305,56,12.2024938303512,0.217901675541985,0.239616617560387,0.0733974420710789,2021,6,2
"933","UB-Variable",21,3088.85955111,468369.04931,10.7522738593,4.35130825749,58,10.6045918948948,0.18283779129129,0.193417586386204,0.0498045139866244,2021,6,2
"934","B-Even",23,3183.03031461,443218.40206,10.1748944458,4.11765016411,59,15.0611529350281,0.255273778559798,0.265683740377426,0.061976627668169,2021,6,2
"935","B-Even",13,3150.56651384,561911.370882,12.8997100753,5.22034833792,67,14.7587085904088,0.220279232692668,0.222935721278191,0.0539155466257084,2021,6,2
"936","B-Control",14,2912.50507204,477916.074104,10.9714433908,4.44000337491,64,14.1295281145722,0.22077387679019,0.225069671869278,0.052549055473842,2021,6,2
"937","UB-Even",9,3404.0060855,514957.975198,11.8218084297,4.78413527333,0,0,NA,NA,NA,2021,6,10
"938","UB-Variable",10,2651.2030947,388149.557821,8.91068773693,3.60604181377,0,0,NA,NA,NA,2021,6,10
"939","UB-Variable",8,2753.98254495,450548.637409,10.3431734942,4.1857505513,0,0,NA,NA,NA,2021,6,10
"940","UB-Control",7,2491.50702099,392657.142759,9.01416764827,3.64791881566,0,0,NA,NA,NA,2021,6,10
"941","UB-Control",12,2744.57965877,375284.051603,8.61533635453,3.4865168718,0,0,NA,NA,NA,2021,6,10
"942","UB-Even",11,2665.86226499,389837.148948,8.94942949836,3.62172011109,0,0,NA,NA,NA,2021,6,10
"943","B-Variable",2,2800.90096435,488749.526248,11.2201452307,4.54064984128,0,0,NA,NA,NA,2021,6,10
"944","B-Even",1,2966.60299639,423537.986534,9.72309427306,3.93481238969,0,0,NA,NA,NA,2021,6,10
"945","B-Control",3,2782.19010868,458793.163721,10.532441775,4.26234501345,0,0,NA,NA,NA,2021,6,10
"946","UB-Even",4,2764.87621788,457395.812155,10.5003629971,4.24936314068,0,0,NA,NA,NA,2021,6,10
"947","UB-Control",6,2777.1700766,444069.711323,10.1944378173,4.12555911761,0,0,NA,NA,NA,2021,6,10
"948","UB-Variable",5,2731.45432459,483908.321871,11.1090064709,4.49567340098,0,0,NA,NA,NA,2021,6,10
"949","B-Variable",15,3698.76877483,476636.486329,10.9420680976,4.42811556794,0,0,NA,NA,NA,2021,6,10
"950","B-Even",17,3448.17244987,447617.681657,10.2758880086,4.15852097243,0,0,NA,NA,NA,2021,6,10
"951","B-Control",19,3641.41059676,441134.064611,10.1270446421,4.09828595812,0,0,NA,NA,NA,2021,6,10
"952","B-Variable",18,3742.6030869,491434.487647,11.281783463,4.56559404869,0,0,NA,NA,NA,2021,6,10
"953","B-Control",16,3509.87652099,510553.562694,11.7206970315,4.74321677856,0,0,NA,NA,NA,2021,6,10
"954","UB-Even",24,3223.35355911,514404.408237,11.8091002809,4.77899244741,0,0,NA,NA,NA,2021,6,10
"955","UB-Control",20,3412.58177941,499731.83655,11.4722643836,4.64267925073,0,0,NA,NA,NA,2021,6,10
"956","B-Variable",22,2964.3261264,453367.110783,10.4078767397,4.2119351305,0,0,NA,NA,NA,2021,6,10
"957","UB-Variable",21,3088.85955111,468369.04931,10.7522738593,4.35130825749,0,0,NA,NA,NA,2021,6,10
"958","B-Even",23,3183.03031461,443218.40206,10.1748944458,4.11765016411,0,0,NA,NA,NA,2021,6,10
"959","B-Even",13,3150.56651384,561911.370882,12.8997100753,5.22034833792,0,0,NA,NA,NA,2021,6,10
"960","B-Control",14,2912.50507204,477916.074104,10.9714433908,4.44000337491,0,0,NA,NA,NA,2021,6,10
"961","UB-Even",9,3404.0060855,514957.975198,11.8218084297,4.78413527333,64,14.8865744322538,0.232602725503966,0.23472548276186,0.0515615921158758,2021,6,18
"962","UB-Variable",10,2651.2030947,388149.557821,8.91068773693,3.60604181377,49,8.98822506889701,0.183433164671368,0.19131863117218,0.0587127554261415,2021,6,18
"963","UB-Variable",8,2753.98254495,450548.637409,10.3431734942,4.1857505513,62,12.6200944036245,0.20354990973588,0.212403796613216,0.0505685787545884,2021,6,18
"964","UB-Control",7,2491.50702099,392657.142759,9.01416764827,3.64791881566,53,15.2731289789081,0.288172244885058,0.297305345535278,0.0689806161600647,2021,6,18
"965","UB-Control",12,2744.57965877,375284.051603,8.61533635453,3.4865168718,50,13.6584281921387,0.273168563842773,0.268100142478943,0.0556406189971575,2021,6,18
"966","UB-Even",11,2665.86226499,389837.148948,8.94942949836,3.62172011109,52,9.66393488645554,0.185844901662606,0.17764725536108,0.0541392107980621,2021,6,18
"967","B-Variable",2,2800.90096435,488749.526248,11.2201452307,4.54064984128,65,18.3402605801821,0.282157855079724,0.292877227067947,0.061053609954559,2021,6,18
"968","B-Even",1,2966.60299639,423537.986534,9.72309427306,3.93481238969,58,11.7485358323902,0.202560962627417,0.204052157700062,0.0824842582494599,2021,6,18
"969","B-Control",3,2782.19010868,458793.163721,10.532441775,4.26234501345,62,11.7095953764292,0.18886444155531,0.200049005448818,0.0760524617659681,2021,6,18
"970","UB-Even",4,2764.87621788,457395.812155,10.5003629971,4.24936314068,60,16.4353911280632,0.27392318546772,0.267613187432289,0.0457220708205354,2021,6,18
"971","UB-Control",6,2777.1700766,444069.711323,10.1944378173,4.12555911761,57,18.6075092256069,0.326447530273806,0.334156543016434,0.046107536751781,2021,6,18
"972","UB-Variable",5,2731.45432459,483908.321871,11.1090064709,4.49567340098,67,15.5595644265413,0.232232304873751,0.236566767096519,0.0597555913941462,2021,6,18
"973","B-Variable",15,3698.76877483,476636.486329,10.9420680976,4.42811556794,66,16.209584236145,0.245599761153712,0.248221442103386,0.0471452406483804,2021,6,18
"974","B-Even",17,3448.17244987,447617.681657,10.2758880086,4.15852097243,56,10.9926700592041,0.196297679628645,0.202710226178169,0.0630645180362074,2021,6,18
"975","B-Control",19,3641.41059676,441134.064611,10.1270446421,4.09828595812,57,13.3077804548666,0.233469832541519,0.241087183356285,0.0601730874501323,2021,6,18
"976","B-Variable",18,3742.6030869,491434.487647,11.281783463,4.56559404869,65,12.9377356767654,0.199042087334853,0.206065714359283,0.0617605837104056,2021,6,18
"977","B-Control",16,3509.87652099,510553.562694,11.7206970315,4.74321677856,64,15.2031459733844,0.237549155834131,0.227406695485115,0.0646827623755042,2021,6,18
"978","UB-Even",24,3223.35355911,514404.408237,11.8091002809,4.77899244741,70,16.0078066177666,0.22868295168238,0.241213567554951,0.0659206173467095,2021,6,18
"979","UB-Control",20,3412.58177941,499731.83655,11.4722643836,4.64267925073,62,16.6486528925598,0.268526659557416,0.28091037273407,0.0647386724913858,2021,6,18
"980","B-Variable",22,2964.3261264,453367.110783,10.4078767397,4.2119351305,56,12.7979329116642,0.228534516279719,0.244148954749107,0.0811718417670145,2021,6,18
"981","UB-Variable",21,3088.85955111,468369.04931,10.7522738593,4.35130825749,58,11.1446945816278,0.19214990657979,0.197847381234169,0.0505381440202291,2021,6,18
"982","B-Even",23,3183.03031461,443218.40206,10.1748944458,4.11765016411,59,16.522483959794,0.280042101013458,0.283249884843826,0.0567095834152205,2021,6,18
"983","B-Even",13,3150.56651384,561911.370882,12.8997100753,5.22034833792,67,15.9126806277782,0.237502695936988,0.247335687279701,0.0581251660296162,2021,6,18
"984","B-Control",14,2912.50507204,477916.074104,10.9714433908,4.44000337491,64,14.6141628473997,0.22834629449062,0.218217425048351,0.048046402377387,2021,6,18
"985","UB-Even",9,3404.0060855,514957.975198,11.8218084297,4.78413527333,0,0,NA,NA,NA,2021,6,26
"986","UB-Variable",10,2651.2030947,388149.557821,8.91068773693,3.60604181377,0,0,NA,NA,NA,2021,6,26
"987","UB-Variable",8,2753.98254495,450548.637409,10.3431734942,4.1857505513,0,0,NA,NA,NA,2021,6,26
"988","UB-Control",7,2491.50702099,392657.142759,9.01416764827,3.64791881566,0,0,NA,NA,NA,2021,6,26
"989","UB-Control",12,2744.57965877,375284.051603,8.61533635453,3.4865168718,0,0,NA,NA,NA,2021,6,26
"990","UB-Even",11,2665.86226499,389837.148948,8.94942949836,3.62172011109,0,0,NA,NA,NA,2021,6,26
"991","B-Variable",2,2800.90096435,488749.526248,11.2201452307,4.54064984128,0,0,NA,NA,NA,2021,6,26
"992","B-Even",1,2966.60299639,423537.986534,9.72309427306,3.93481238969,0,0,NA,NA,NA,2021,6,26
"993","B-Control",3,2782.19010868,458793.163721,10.532441775,4.26234501345,0,0,NA,NA,NA,2021,6,26
"994","UB-Even",4,2764.87621788,457395.812155,10.5003629971,4.24936314068,0,0,NA,NA,NA,2021,6,26
"995","UB-Control",6,2777.1700766,444069.711323,10.1944378173,4.12555911761,0,0,NA,NA,NA,2021,6,26
"996","UB-Variable",5,2731.45432459,483908.321871,11.1090064709,4.49567340098,0,0,NA,NA,NA,2021,6,26
"997","B-Variable",15,3698.76877483,476636.486329,10.9420680976,4.42811556794,0,0,NA,NA,NA,2021,6,26
"998","B-Even",17,3448.17244987,447617.681657,10.2758880086,4.15852097243,0,0,NA,NA,NA,2021,6,26
"999","B-Control",19,3641.41059676,441134.064611,10.1270446421,4.09828595812,0,0,NA,NA,NA,2021,6,26
"1000","B-Variable",18,3742.6030869,491434.487647,11.281783463,4.56559404869,0,0,NA,NA,NA,2021,6,26
"1001","B-Control",16,3509.87652099,510553.562694,11.7206970315,4.74321677856,0,0,NA,NA,NA,2021,6,26
"1002","UB-Even",24,3223.35355911,514404.408237,11.8091002809,4.77899244741,0,0,NA,NA,NA,2021,6,26
"1003","UB-Control",20,3412.58177941,499731.83655,11.4722643836,4.64267925073,0,0,NA,NA,NA,2021,6,26
"1004","B-Variable",22,2964.3261264,453367.110783,10.4078767397,4.2119351305,0,0,NA,NA,NA,2021,6,26
"1005","UB-Variable",21,3088.85955111,468369.04931,10.7522738593,4.35130825749,0,0,NA,NA,NA,2021,6,26
"1006","B-Even",23,3183.03031461,443218.40206,10.1748944458,4.11765016411,0,0,NA,NA,NA,2021,6,26
"1007","B-Even",13,3150.56651384,561911.370882,12.8997100753,5.22034833792,0,0,NA,NA,NA,2021,6,26
"1008","B-Control",14,2912.50507204,477916.074104,10.9714433908,4.44000337491,0,0,NA,NA,NA,2021,6,26
"1009","UB-Even",9,3404.0060855,514957.975198,11.8218084297,4.78413527333,64,15.7067316323519,0.245417681755498,0.24579456448555,0.0514830651111539,2021,7,4
"1010","UB-Variable",10,2651.2030947,388149.557821,8.91068773693,3.60604181377,49,9.44309334456921,0.192716190705494,0.194185242056847,0.0624867408660254,2021,7,4
"1011","UB-Variable",8,2753.98254495,450548.637409,10.3431734942,4.1857505513,62,13.7329653277993,0.221499440770957,0.223666235804558,0.0552969213159106,2021,7,4
"1012","UB-Control",7,2491.50702099,392657.142759,9.01416764827,3.64791881566,53,16.2624124884605,0.306837971480388,0.31237056851387,0.0706845755362035,2021,7,4
"1013","UB-Control",12,2744.57965877,375284.051603,8.61533635453,3.4865168718,50,14.3310325741768,0.286620651483536,0.293159902095795,0.0595763698117969,2021,7,4
"1014","UB-Even",11,2665.86226499,389837.148948,8.94942949836,3.62172011109,52,10.4877149313688,0.201686825603247,0.203772075474262,0.0487681430378569,2021,7,4
"1015","B-Variable",2,2800.90096435,488749.526248,11.2201452307,4.54064984128,65,19.5917957574129,0.301412242421737,0.3104387819767,0.0617713126241218,2021,7,4
"1016","B-Even",1,2966.60299639,423537.986534,9.72309427306,3.93481238969,58,12.7224051877856,0.219351813582511,0.220354743301868,0.0820143418361972,2021,7,4
"1017","B-Control",3,2782.19010868,458793.163721,10.532441775,4.26234501345,62,12.5741623386275,0.202809069977863,0.201990231871605,0.0705084825107584,2021,7,4
"1018","UB-Even",4,2764.87621788,457395.812155,10.5003629971,4.24936314068,60,17.6016150861979,0.293360251436631,0.297459959983826,0.0474582855176964,2021,7,4
"1019","UB-Control",6,2777.1700766,444069.711323,10.1944378173,4.12555911761,57,19.5829056203365,0.343559747725202,0.347640156745911,0.0446465599436746,2021,7,4
"1020","UB-Variable",5,2731.45432459,483908.321871,11.1090064709,4.49567340098,67,16.546338044107,0.246960269315029,0.254882365465164,0.063802749532997,2021,7,4
"1021","B-Variable",15,3698.76877483,476636.486329,10.9420680976,4.42811556794,66,17.3818249553442,0.263360984171882,0.266727954149246,0.0495009928978633,2021,7,4
"1022","B-Even",17,3448.17244987,447617.681657,10.2758880086,4.15852097243,56,11.8927323892713,0.212370221236987,0.217181608080864,0.0671547895629381,2021,7,4
"1023","B-Control",19,3641.41059676,441134.064611,10.1270446421,4.09828595812,57,14.067492723465,0.246798117955526,0.250515341758728,0.0651092281761798,2021,7,4
"1024","B-Variable",18,3742.6030869,491434.487647,11.281783463,4.56559404869,65,14.4301011785865,0.222001556593638,0.227485805749893,0.0641844570439121,2021,7,4
"1025","B-Control",16,3509.87652099,510553.562694,11.7206970315,4.74321677856,64,16.1825899630785,0.252852968173102,0.249602921307087,0.0659442415986526,2021,7,4
"1026","UB-Even",24,3223.35355911,514404.408237,11.8091002809,4.77899244741,70,16.8496493184939,0.240709275978484,0.248396351933479,0.0661115878770686,2021,7,4
"1027","UB-Control",20,3412.58177941,499731.83655,11.4722643836,4.64267925073,62,17.5153386238962,0.282505461675746,0.300796404480934,0.074298630698261,2021,7,4
"1028","B-Variable",22,2964.3261264,453367.110783,10.4078767397,4.2119351305,56,13.6854941388592,0.2443838239082,0.24783281981945,0.0774003389593216,2021,7,4
"1029","UB-Variable",21,3088.85955111,468369.04931,10.7522738593,4.35130825749,58,11.7819760963321,0.203137518902277,0.19664078950882,0.0485893226846777,2021,7,4
"1030","B-Even",23,3183.03031461,443218.40206,10.1748944458,4.11765016411,59,17.6314483135939,0.298838107010066,0.308221101760864,0.0569055289547844,2021,7,4
"1031","B-Even",13,3150.56651384,561911.370882,12.8997100753,5.22034833792,67,17.0722066964954,0.254809055171573,0.266900628805161,0.05880256803881,2021,7,4
"1032","B-Control",14,2912.50507204,477916.074104,10.9714433908,4.44000337491,64,15.4600546844304,0.241563354444224,0.24317891150713,0.0529089694076787,2021,7,4
"1033","UB-Even",9,3404.0060855,514957.975198,11.8218084297,4.78413527333,0,0,NA,NA,NA,2021,7,12
"1034","UB-Variable",10,2651.2030947,388149.557821,8.91068773693,3.60604181377,0,0,NA,NA,NA,2021,7,12
"1035","UB-Variable",8,2753.98254495,450548.637409,10.3431734942,4.1857505513,0,0,NA,NA,NA,2021,7,12
"1036","UB-Control",7,2491.50702099,392657.142759,9.01416764827,3.64791881566,0,0,NA,NA,NA,2021,7,12
"1037","UB-Control",12,2744.57965877,375284.051603,8.61533635453,3.4865168718,0,0,NA,NA,NA,2021,7,12
"1038","UB-Even",11,2665.86226499,389837.148948,8.94942949836,3.62172011109,0,0,NA,NA,NA,2021,7,12
"1039","B-Variable",2,2800.90096435,488749.526248,11.2201452307,4.54064984128,0,0,NA,NA,NA,2021,7,12
"1040","B-Even",1,2966.60299639,423537.986534,9.72309427306,3.93481238969,0,0,NA,NA,NA,2021,7,12
"1041","B-Control",3,2782.19010868,458793.163721,10.532441775,4.26234501345,0,0,NA,NA,NA,2021,7,12
"1042","UB-Even",4,2764.87621788,457395.812155,10.5003629971,4.24936314068,0,0,NA,NA,NA,2021,7,12
"1043","UB-Control",6,2777.1700766,444069.711323,10.1944378173,4.12555911761,0,0,NA,NA,NA,2021,7,12
"1044","UB-Variable",5,2731.45432459,483908.321871,11.1090064709,4.49567340098,0,0,NA,NA,NA,2021,7,12
"1045","B-Variable",15,3698.76877483,476636.486329,10.9420680976,4.42811556794,0,0,NA,NA,NA,2021,7,12
"1046","B-Even",17,3448.17244987,447617.681657,10.2758880086,4.15852097243,0,0,NA,NA,NA,2021,7,12
"1047","B-Control",19,3641.41059676,441134.064611,10.1270446421,4.09828595812,0,0,NA,NA,NA,2021,7,12
"1048","B-Variable",18,3742.6030869,491434.487647,11.281783463,4.56559404869,0,0,NA,NA,NA,2021,7,12
"1049","B-Control",16,3509.87652099,510553.562694,11.7206970315,4.74321677856,0,0,NA,NA,NA,2021,7,12
"1050","UB-Even",24,3223.35355911,514404.408237,11.8091002809,4.77899244741,0,0,NA,NA,NA,2021,7,12
"1051","UB-Control",20,3412.58177941,499731.83655,11.4722643836,4.64267925073,0,0,NA,NA,NA,2021,7,12
"1052","B-Variable",22,2964.3261264,453367.110783,10.4078767397,4.2119351305,0,0,NA,NA,NA,2021,7,12
"1053","UB-Variable",21,3088.85955111,468369.04931,10.7522738593,4.35130825749,0,0,NA,NA,NA,2021,7,12
"1054","B-Even",23,3183.03031461,443218.40206,10.1748944458,4.11765016411,0,0,NA,NA,NA,2021,7,12
"1055","B-Even",13,3150.56651384,561911.370882,12.8997100753,5.22034833792,0,0,NA,NA,NA,2021,7,12
"1056","B-Control",14,2912.50507204,477916.074104,10.9714433908,4.44000337491,0,0,NA,NA,NA,2021,7,12
"1057","UB-Even",9,3404.0060855,514957.975198,11.8218084297,4.78413527333,64,16.8944656997919,0.263976026559249,0.264108553528786,0.0544969827011636,2021,7,20
"1058","UB-Variable",10,2651.2030947,388149.557821,8.91068773693,3.60604181377,49,10.4887211918831,0.214055534528226,0.207935348153114,0.0622797041054171,2021,7,20
"1059","UB-Variable",8,2753.98254495,450548.637409,10.3431734942,4.1857505513,62,13.9827350527048,0.225527984721045,0.232075184583664,0.0552898854049629,2021,7,20
"1060","UB-Control",7,2491.50702099,392657.142759,9.01416764827,3.64791881566,53,17.0886341258883,0.322427058979025,0.343478947877884,0.0745072037810776,2021,7,20
"1061","UB-Control",12,2744.57965877,375284.051603,8.61533635453,3.4865168718,50,15.1613420248032,0.303226840496063,0.291739746928215,0.0658498880535285,2021,7,20
"1062","UB-Even",11,2665.86226499,389837.148948,8.94942949836,3.62172011109,52,11.3959220647812,0.219152347399638,0.215918436646461,0.0549426724857964,2021,7,20
